"TOA5","10344","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_4APR18.CR3","50113","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01UpCo_Avg","IR01DnCo_Avg","NR01TK_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
2021-01-07 04:00:00,612555,12.57, 1.508,   0.079,4.716805e-03,102.0,-0.140, 78.160,0.000,2.894,  3.890,  -4.361, 2.067,242.7,336.8,274.7, -0.474
2021-01-07 05:00:00,612615,12.54, 1.047,   0.100,6.003339e-03,102.1,-0.736, 85.200,0.000,1.991, 11.860,  -5.174, 1.915,242.4,335.2,274.2, -0.370
2021-01-07 06:00:00,612675,12.51, 0.589,   0.079,4.716958e-03,102.1,-0.995, 89.000,0.000,2.016,  3.814,  -4.396, 2.593,241.6,334.8,273.7, -0.591
2021-01-07 07:00:00,612735,12.50, 0.373,   0.093,5.574601e-03,102.1,-0.730, 84.600,0.000,2.986,347.400,  -3.766, 2.196,239.0,331.9,273.5, -0.585
2021-01-07 08:00:00,612795,12.52, 0.349,   0.150,9.005174e-03,102.2,-1.099, 90.200,0.000,2.574,354.400,  11.920, 3.128,240.4,332.2,273.5,  0.263
2021-01-07 09:00:00,612855,12.72, 0.453,   0.157,9.433889e-03,102.2,-0.520, 80.800,0.000,1.754, 22.660,  37.730, 5.678,241.2,330.5,273.6,  0.150
2021-01-07 10:00:00,612915,13.67, 2.746,   0.129,7.718186e-03,102.2, 1.283, 68.110,0.000,3.953,321.800, 373.400, 3.012,243.5,334.4,275.9,  0.008
2021-01-07 11:00:00,612975,13.64, 3.892,   0.172,1.029076e-02,102.2, 2.130, 63.400,0.000,1.426,329.500, 492.200, 2.450,244.4,333.2,277.0,  0.005
2021-01-07 12:00:00,613035,13.61, 6.425,   0.286,1.715054e-02,102.1, 3.285, 58.460,0.000,1.236,  5.168, 562.700, 9.170,249.7,336.7,279.5,  0.016
2021-01-07 13:00:00,613095,13.57, 8.820,   0.186,1.114742e-02,101.9, 3.791, 57.670,0.000,2.719,354.500, 375.500, 8.810,263.0,350.8,282.0,  0.023
2021-01-07 14:00:00,613155,13.58, 9.640,   0.286,1.714961e-02,101.9, 5.128, 51.490,0.000,1.120,181.500, 556.000,23.070,273.6,348.9,282.8,  0.041
2021-01-07 15:00:00,613215,13.60, 8.890,   0.164,9.861154e-03,101.8, 5.293, 51.000,0.000,2.110,166.700, 183.500, 9.620,294.5,352.0,282.1,  0.052
2021-01-07 16:00:00,613275,13.64, 7.811,   0.157,9.432645e-03,101.9, 5.146, 53.260,0.000,1.127,203.700, 122.400, 8.730,288.8,350.0,281.0,  0.071
2021-01-07 17:00:00,613335,13.00, 6.876,   0.093,5.573909e-03,101.9, 4.018, 60.280,0.000,0.715, 29.440,   8.290, 1.799,301.5,350.9,280.0,  0.217
2021-01-07 18:00:00,613395,12.88, 5.603,   0.107,6.431554e-03,101.9, 3.157, 69.060,0.000,1.134,  0.082,  -1.880, 1.167,308.6,347.2,278.8, -0.621
2021-01-07 19:00:00,613455,12.83, 4.595,   0.100,6.002847e-03,101.8, 2.274, 77.310,0.000,1.086,335.700,  -1.696, 1.389,308.2,344.3,277.8, -0.820
2021-01-07 20:00:00,613515,12.80, 4.351,   0.093,5.574092e-03,101.9, 2.647, 73.040,0.000,0.916,327.200,  -0.870, 1.200,316.1,341.8,277.5, -1.382
2021-01-07 21:00:00,613575,12.77, 4.505,   0.143,8.575574e-03,101.9, 2.519, 74.650,0.000,0.552,354.000,  -1.206, 0.794,318.7,342.5,277.7, -0.658
2021-01-07 22:00:00,613635,12.75, 4.486,   0.136,8.146758e-03,101.9, 2.401, 78.460,0.000,1.169,325.700,  -1.051, 0.883,317.2,341.9,277.6, -0.841
2021-01-07 23:00:00,613695,12.72, 4.183,   0.164,9.861934e-03,101.8, 2.034, 77.990,0.000,0.193,341.400,  -2.177, 1.498,298.9,341.5,277.3, -0.691
2021-01-08 00:00:00,613755,12.70, 3.874,   0.143,8.575612e-03,101.7, 1.893, 81.300,0.000,2.782,323.200,  -0.775, 0.817,317.0,340.8,277.0, -1.056
2021-01-08 01:00:00,613815,12.67, 4.149,   0.150,9.004372e-03,101.6, 2.438, 66.460,0.000,1.341,354.500,  -0.687, 0.754,321.2,340.4,277.3, -1.098
2021-01-08 02:00:00,613875,12.64, 4.792,   0.114,6.860366e-03,101.7, 2.325, 70.950,0.000,0.289,219.900,  -0.933, 0.675,323.8,344.1,277.9, -0.723
2021-01-08 03:00:00,613935,12.60, 4.800,   0.114,6.860350e-03,101.7, 2.081, 71.160,0.000,1.011,188.800,  -1.003, 0.784,321.5,345.3,278.0, -0.782
2021-01-08 04:00:00,613995,12.57, 4.255,   0.129,7.717970e-03,101.6, 1.938, 68.580,0.000,1.073, 24.720,  -1.683, 0.764,311.6,341.9,277.4, -0.454
2021-01-08 05:00:00,614055,12.54, 3.924,   0.100,6.002901e-03,101.6, 1.812, 63.560,0.000,1.243,265.700,  -1.123, 0.870,313.3,340.9,277.1, -0.775
2021-01-08 06:00:00,614115,12.53, 3.876,   0.100,6.002970e-03,101.5, 1.902, 63.050,0.000,2.538,341.400,  -0.734, 0.727,320.5,341.1,277.0, -1.001
2021-01-08 07:00:00,614175,12.51, 3.688,   0.107,6.431724e-03,101.5, 1.532, 66.400,0.000,0.513, 27.030,  -1.601, 1.055,306.7,341.4,276.8, -0.661
2021-01-08 08:00:00,614235,12.57, 3.508,   0.214,1.286353e-02,101.5, 1.332, 64.300,0.000,1.690,331.800,  27.490, 2.444,306.7,340.7,276.7,  0.089
2021-01-08 09:00:00,614295,13.10, 4.141,   0.236,1.414962e-02,101.5, 2.010, 62.550,0.000,0.686,322.800,  76.940, 4.527,314.9,340.9,277.3,  0.059
2021-01-08 10:00:00,614355,13.51, 5.032,   0.207,1.243422e-02,101.5, 2.231, 61.710,0.000,0.534,172.000, 122.600, 6.100,320.6,342.7,278.2,  0.050
2021-01-08 11:00:00,614415,13.17, 5.229,   0.207,1.243421e-02,101.4, 2.155, 62.480,0.000,2.102,325.600,  45.500, 2.357,327.3,346.4,278.4,  0.052
2021-01-08 12:00:00,614475,13.02, 3.759,   0.136,8.146849e-03,101.3, 0.062, 99.400,0.000,1.735,354.400,  41.410, 4.646,333.0,346.4,276.9,  0.112
2021-01-08 13:00:00,614535,13.06, 2.776,   0.129,7.718240e-03,101.2, 0.085, 99.500,0.000,1.965,348.000,  64.020, 6.848,326.3,341.8,275.9,  0.107
2021-01-08 14:00:00,614595,13.12, 2.768,   0.100,6.003106e-03,101.1, 0.270, 99.500,0.000,1.775,339.500,  62.860, 5.916,327.9,341.6,275.9,  0.094
2021-01-08 15:00:00,614655,13.31, 3.024,   0.121,7.289402e-03,101.1, 0.647, 99.500,0.000,1.284, 14.660,  93.800, 7.047,330.3,342.0,276.2,  0.075
2021-01-08 16:00:00,614715,13.36, 3.452,   0.179,1.071967e-02,101.1, 1.194, 99.400,0.254,0.560, 17.650,  68.590, 4.626,332.0,340.9,276.6,  0.067
2021-01-08 17:00:00,614775,12.98, 3.704,   0.114,6.860512e-03,101.1, 1.342, 99.400,0.000,0.838,  3.854,   6.500, 1.197,332.9,341.2,276.9,  0.184
2021-01-08 18:00:00,614835,12.82, 3.566,   0.100,6.002948e-03,101.1, 1.675, 91.600,0.000,3.131,339.100,  -1.361, 1.415,331.7,342.3,276.7, -1.043
2021-01-08 19:00:00,614895,12.75, 3.624,   0.093,5.574178e-03,101.1, 1.537, 99.400,0.000,2.404, 10.690,  -0.858, 1.022,332.4,342.5,276.8, -1.200
2021-01-08 20:00:00,614955,12.70, 3.775,   0.100,6.002958e-03,101.1, 2.209, 91.200,0.000,2.149,  0.053,  -1.427, 1.118,333.0,340.7,276.9, -0.804
2021-01-08 21:00:00,615015,12.66, 4.133,   0.136,8.146784e-03,101.1, 2.589, 83.000,0.000,3.138,  1.543,  -1.085, 1.018,334.3,341.2,277.3, -0.961
2021-01-08 22:00:00,615075,12.61, 4.480,   0.150,9.004233e-03,101.1, 2.461, 71.080,0.000,3.801,341.300,  -1.373, 0.635,334.1,342.9,277.6, -0.475
2021-01-08 23:00:00,615135,12.57, 4.228,   0.129,7.717923e-03,101.1, 2.229, 64.260,0.000,5.581, 23.310,  -1.351, 0.737,326.8,342.4,277.4, -0.547
2021-01-09 00:00:00,615195,12.54, 3.982,   0.100,6.002908e-03,101.1, 2.027, 62.730,0.000,4.841,345.100,  -1.538, 0.774,315.8,341.8,277.1, -0.505
2021-01-09 01:00:00,615255,12.52, 3.576,   0.143,8.575601e-03,101.1, 1.611, 62.240,0.000,4.810,338.000,  -2.098, 1.035,303.4,341.0,276.7, -0.495
2021-01-09 02:00:00,615315,12.50, 3.254,   0.121,7.289297e-03,101.1, 1.287, 62.010,0.000,6.368, 11.280,  -2.342, 1.022,278.0,340.4,276.4, -0.437
2021-01-09 03:00:00,615375,12.49, 2.807,   0.100,6.003025e-03,101.1, 0.728, 65.210,0.000,6.814,343.900,  -3.826, 1.068,252.5,339.2,276.0, -0.280
2021-01-09 04:00:00,615435,12.48, 2.271,   0.121,7.289490e-03,101.2, 0.405, 66.950,0.000,5.766,335.600,  -3.595, 1.531,249.4,338.0,275.4, -0.428
2021-01-09 05:00:00,615495,12.47, 1.718,   0.100,6.003180e-03,101.2,-0.023, 68.600,0.000,3.655,338.000,  -4.013, 2.004,247.2,336.6,274.9, -0.501
2021-01-09 06:00:00,615555,12.46, 1.455,   0.164,9.862471e-03,101.3,-0.318, 68.220,0.000,5.522,338.400,  -3.785, 1.290,239.6,335.6,274.6, -0.342
2021-01-09 07:00:00,615615,12.46, 1.147,   0.114,6.860837e-03,101.4,-0.710, 67.850,0.000,5.896,346.100,  -3.889, 1.422,236.2,335.6,274.3, -0.366
2021-01-09 08:00:00,615675,12.51, 0.955,   0.236,1.415066e-02,101.4,-0.743, 69.630,0.000,7.755,352.200,  18.210, 2.331,238.9,334.6,274.1,  0.128
2021-01-09 09:00:00,615735,12.64, 1.063,   0.193,1.157770e-02,101.5,-0.312, 63.240,0.000,9.320,343.800,  37.860, 4.044,233.7,333.4,274.2,  0.107
2021-01-09 10:00:00,615795,13.68, 3.144,   0.222,1.329227e-02,101.6, 0.765, 59.500,0.000,7.115,  3.720, 424.000, 6.058,246.8,337.4,276.3,  0.014
2021-01-09 11:00:00,615855,13.63, 4.651,   0.193,1.157683e-02,101.6, 1.218, 55.630,0.000,5.170,  9.000, 514.700, 6.210,245.8,342.2,277.8,  0.012
2021-01-09 12:00:00,615915,13.64, 5.865,   0.193,1.157647e-02,101.6, 2.172, 51.510,0.000,4.338,323.700, 578.900,15.830,249.3,343.7,279.0,  0.027
2021-01-09 13:00:00,615975,13.64, 7.119,   0.179,1.071886e-02,101.5, 3.111, 49.860,0.000,2.461,  8.910, 575.100,22.300,252.1,345.8,280.3,  0.039
2021-01-09 14:00:00,616035,13.64, 7.822,   0.222,1.329128e-02,101.5, 4.170, 43.960,0.000,4.057,325.000, 509.900,26.990,253.2,345.5,281.0,  0.053
2021-01-09 15:00:00,616095,13.61, 7.739,   0.129,7.717486e-03,101.5, 4.199, 43.780,0.000,4.787,  2.065, 409.900,31.640,253.9,345.6,280.9,  0.077
2021-01-09 16:00:00,616155,13.25, 6.959,   0.121,7.288825e-03,101.6, 3.991, 45.080,0.000,2.898,  8.810,  39.520, 3.938,254.7,347.5,280.1,  0.100
2021-01-09 17:00:00,616215,12.99, 5.485,   0.129,7.717789e-03,101.7, 3.500, 51.110,0.000,2.247,  2.258,  10.540, 2.741,251.0,343.0,278.6,  0.260
2021-01-09 18:00:00,616275,12.88, 4.345,   0.643,3.858972e-02,101.8, 2.738, 54.340,0.000,1.519,  0.123,  -4.186, 2.318,247.7,340.2,277.5, -0.554
2021-01-09 19:00:00,616335,12.84, 3.484,   0.172,1.029088e-02,101.9, 1.229, 62.010,0.000,2.100,328.600,  -4.294, 2.007,247.4,338.7,276.6, -0.469
2021-01-09 20:00:00,616395,12.80, 2.414,   0.121,7.289494e-03,101.9, 1.076, 66.850,0.000,2.522,  5.339,  -4.082, 2.004,241.7,335.6,275.6, -0.508
2021-01-09 21:00:00,616455,12.77, 1.597,   0.086,5.145561e-03,102.0,-0.567, 70.260,0.000,1.403, 14.020,  -4.348, 2.328,244.1,335.3,274.8, -0.541
2021-01-09 22:00:00,616515,12.74, 0.805,   0.121,7.289806e-03,102.1, 0.356, 61.150,0.000,4.170,  8.700,  -1.855, 3.793,238.6,332.6,274.0, -2.063
2021-01-09 23:00:00,616575,12.72, 1.431,   0.121,7.289668e-03,102.0, 0.382, 62.880,0.000,7.058,354.500,  -3.430, 1.756,239.2,333.5,274.6, -0.520
2021-01-10 00:00:00,616635,12.70, 1.376,   0.114,6.860868e-03,102.0,-0.459, 67.070,0.000,5.269,347.000,  -3.829, 1.584,239.6,335.4,274.5, -0.416
2021-01-10 01:00:00,616695,12.67, 1.142,   0.107,6.432134e-03,102.1,-0.597, 69.030,0.000,4.106, 14.550,  -4.073, 1.736,239.4,334.9,274.3, -0.429
2021-01-10 02:00:00,616755,12.65, 1.136,   0.107,6.432077e-03,102.1,-0.661, 68.100,0.000,4.490,  1.420,  -3.832, 1.878,240.1,335.2,274.3, -0.491
2021-01-10 03:00:00,616815,12.62, 0.907,   0.093,5.574546e-03,102.1,-1.062, 72.670,0.000,3.134, 34.750,  -4.424, 2.206,240.5,335.4,274.1, -0.499
2021-01-10 04:00:00,616875,12.58, 0.694,   0.086,5.145781e-03,102.1,-1.070, 71.910,0.000,3.566, 11.890,  -3.991, 2.212,238.8,334.1,273.8, -0.556
2021-01-10 05:00:00,616935,12.54, 0.542,   0.107,6.432142e-03,102.2,-1.257, 72.330,0.000,2.582,  4.383,  -4.187, 2.341,238.1,333.7,273.7, -0.559
2021-01-10 06:00:00,616995,12.51, 0.278,   0.086,5.145800e-03,102.2,-1.334, 72.120,0.000,2.597,  5.052,  -4.298, 2.586,236.9,332.4,273.4, -0.602
2021-01-10 07:00:00,617055,12.48, 0.173,   0.093,5.574574e-03,102.3,-1.295, 73.090,0.000,2.492,  0.200,  -3.969, 2.831,236.5,332.8,273.3, -0.716
2021-01-10 08:00:00,617115,12.50, 0.173,   0.164,9.862773e-03,102.3,-1.224, 73.740,0.000,2.829, 46.750,  10.920, 3.449,235.4,331.5,273.3,  0.316
2021-01-10 09:00:00,617175,12.64, 0.492,   0.157,9.433897e-03,102.4,-0.690, 72.880,0.000,2.163,  0.029,  35.000, 4.871,235.6,331.0,273.6,  0.139
2021-01-10 10:00:00,617235,13.68, 3.644,   0.193,1.157711e-02,102.5, 0.881, 62.630,0.000,1.524,  7.985, 390.900, 2.824,243.4,336.6,276.8,  0.007
2021-01-10 11:00:00,617295,13.66, 5.165,   0.222,1.329174e-02,102.5, 2.035, 57.480,0.000,4.448,350.500, 434.900, 7.486,254.1,342.0,278.3,  0.017
2021-01-10 12:00:00,617355,13.64, 6.760,   0.179,1.071884e-02,102.3, 3.553, 48.040,0.000,4.859,  0.023, 585.300,16.700,252.5,343.5,279.9,  0.029
2021-01-10 13:00:00,617415,13.61, 9.480,   0.179,1.071830e-02,102.3, 5.160, 42.340,0.000,3.760,354.500, 582.200,21.930,260.8,349.1,282.6,  0.038
2021-01-10 14:00:00,617475,13.58,10.810,   0.222,1.329076e-02,102.3, 6.070, 40.350,0.000,2.715,343.600, 515.600,20.880,262.1,349.2,283.9,  0.040
2021-01-10 15:00:00,617535,13.55,11.820,   0.179,1.071824e-02,102.3, 7.590, 35.120,0.000,0.464,299.800, 384.900,19.310,258.1,346.9,285.0,  0.050
2021-01-10 16:00:00,617595,13.16, 9.870,   0.107,6.431108e-03,102.3, 5.644, 39.310,0.000,1.960,341.800,  32.110, 1.957,264.9,352.5,283.1,  0.061
2021-01-10 17:00:00,617655,12.97, 6.461,   0.086,5.145121e-03,102.3, 2.767, 60.060,0.000,2.096,342.300,   9.400, 1.696,257.2,343.2,279.6,  0.180
2021-01-10 18:00:00,617715,12.87, 3.449,   0.086,5.145431e-03,102.3, 0.517, 72.370,0.000,2.138,345.100,  -4.202, 1.868,250.5,340.8,276.6, -0.445
2021-01-10 19:00:00,617775,12.82, 1.731,   0.086,5.145585e-03,102.4,-0.189, 76.690,0.000,2.189,345.700,  -3.775, 2.054,245.4,334.5,274.9, -0.544
2021-01-10 20:00:00,617835,12.78, 0.952,   0.100,6.003360e-03,102.4,-0.908, 82.500,0.000,2.293,347.600,  -3.814, 2.017,244.1,330.3,274.1, -0.530
2021-01-10 21:00:00,617895,12.75, 0.426,   0.093,5.574640e-03,102.5,-1.068, 77.640,0.000,1.632,334.100,  -3.598, 2.447,244.0,327.7,273.6, -0.680
2021-01-10 22:00:00,617955,12.72,-0.011,   0.086,5.145822e-03,102.4,-1.468, 86.000,0.000,2.141,339.500,  -3.586, 2.060,242.5,329.3,273.1, -0.575
2021-01-10 23:00:00,618015,12.69,-0.222,   0.100,6.003515e-03,102.4,-1.728, 86.900,0.000,1.810,349.300,  -3.671, 2.173,242.8,327.9,272.9, -0.592
2021-01-11 00:00:00,618075,12.66,-0.453,   0.086,5.145868e-03,102.4,-1.944, 87.800,0.000,1.813,331.100,  -3.649, 1.888,241.9,327.2,272.7, -0.518
2021-01-11 01:00:00,618135,12.63,-0.634,   0.114,6.861260e-03,102.4,-2.150, 89.600,0.000,1.952,  0.082,  -3.576, 1.991,241.8,326.8,272.5, -0.557
2021-01-11 02:00:00,618195,12.60,-0.827,   0.086,5.145893e-03,102.4,-2.076, 88.400,0.000,1.857,338.500,  -3.279, 2.639,241.4,326.6,272.3, -0.805
2021-01-11 03:00:00,618255,12.56,-0.790,   0.107,6.432443e-03,102.4,-2.038, 93.900,0.000,2.522,334.100,  -2.035, 2.064,263.7,326.8,272.4, -1.016
2021-01-11 04:00:00,618315,12.52,-0.334,   0.107,6.432385e-03,102.3,-1.798, 92.600,0.000,2.416,326.500,  -3.754, 1.564,244.9,327.6,272.8, -0.418
2021-01-11 05:00:00,618375,12.49,-0.408,   0.086,5.145865e-03,102.3,-1.883, 94.900,0.000,1.916,350.700,  -1.981, 1.683,269.1,328.0,272.7, -0.851
2021-01-11 06:00:00,618435,12.47,-0.159,   0.107,6.432288e-03,102.3,-1.506, 95.100,0.000,2.734,344.200,  -2.776, 1.683,250.1,327.8,273.0, -0.608
2021-01-11 07:00:00,618495,12.46,-0.192,   0.100,6.003486e-03,102.4,-1.753, 92.200,0.000,2.043,  2.858,  -2.086, 1.379,269.9,326.7,273.0, -0.663
2021-01-11 08:00:00,618555,12.47, 0.652,   0.200,1.200668e-02,102.5,-0.180, 82.400,0.000,0.993,319.300,  11.190, 2.044,307.0,329.7,273.8,  0.183
2021-01-11 09:00:00,618615,12.73, 2.726,   0.264,1.586523e-02,102.4, 2.990, 56.460,0.000,1.191, 71.030,  50.780, 3.446,310.4,328.8,275.9,  0.068
2021-01-11 10:00:00,618675,13.01, 4.385,   0.193,1.157688e-02,102.4, 2.144, 70.240,0.000,1.638,328.900,  72.130, 3.402,324.9,337.4,277.5,  0.047
2021-01-11 11:00:00,618735,13.40, 5.421,   0.121,7.288965e-03,102.5, 0.599, 71.920,0.000,0.898,218.300,  90.700, 2.096,330.4,343.3,278.6,  0.023
2021-01-11 12:00:00,618795,13.70, 5.293,   0.250,1.500683e-02,102.4, 2.984, 59.680,0.000,1.083,294.100, 196.700,10.010,317.2,338.8,278.4,  0.051
2021-01-11 13:00:00,618855,13.56, 5.769,   0.193,1.157648e-02,102.3, 2.919, 77.130,0.000,1.705,155.900,  96.100, 4.533,331.0,342.3,278.9,  0.047
2021-01-11 14:00:00,618915,13.51, 5.423,   0.157,9.432781e-03,102.3, 2.370, 87.700,0.000,0.787,  0.282,  81.100, 4.397,334.0,343.2,278.6,  0.054
2021-01-11 15:00:00,618975,13.74, 5.279,   0.143,8.575357e-03,102.2, 2.783, 87.100,0.000,1.003, 59.890,  88.200, 4.798,334.4,342.1,278.4,  0.054
2021-01-11 16:00:00,619035,13.11, 5.021,   0.150,9.004108e-03,102.2, 2.791, 94.500,0.000,0.462, 92.600,  29.310, 2.205,336.2,341.7,278.2,  0.075
2021-01-11 17:00:00,619095,13.00, 4.820,   0.136,8.146655e-03,102.2, 2.630, 97.300,0.000,1.772,  6.834,  19.430, 1.828,336.1,341.3,278.0,  0.094
2021-01-11 18:00:00,619155,12.86, 4.400,   0.079,4.716512e-03,102.2, 2.544, 98.100,0.000,0.529,354.000,  -1.193, 1.161,333.6,339.9,277.6, -0.974
2021-01-11 19:00:00,619215,12.82, 4.307,   0.086,5.145291e-03,102.2, 2.778, 93.600,0.000,1.704, 52.180,  -1.126, 1.359,332.5,339.2,277.5, -1.207
2021-01-11 20:00:00,619275,12.78, 4.318,   0.079,4.716516e-03,102.2, 2.694, 91.300,0.000,2.728, 47.180,  -1.911, 1.647,325.6,339.5,277.5, -0.862
2021-01-11 21:00:00,619335,12.75, 4.185,   0.086,5.145328e-03,102.2, 2.361, 94.000,0.000,1.300, 71.520,  -2.114, 1.693,324.0,339.6,277.3, -0.802
2021-01-11 22:00:00,619395,12.72, 3.870,   0.107,6.431659e-03,102.2, 2.089, 95.700,0.000,1.019, 29.490,  -2.069, 1.709,324.7,338.4,277.0, -0.826
2021-01-11 23:00:00,619455,12.69, 3.873,   0.100,6.002860e-03,102.2, 2.444, 91.300,0.000,4.333, 14.660,  -1.456, 1.799,320.8,338.2,277.0, -1.242
2021-01-12 00:00:00,619515,12.66, 4.151,   0.114,6.860408e-03,102.1, 2.664, 88.000,0.000,1.075,236.500,  -0.592, 1.247,329.0,338.3,277.3, -2.165
2021-01-12 01:00:00,619575,12.61, 4.021,   0.093,5.574042e-03,102.0, 2.278, 91.900,0.000,4.490,347.000,  -1.297, 1.620,322.0,339.0,277.2, -1.258
2021-01-12 02:00:00,619635,12.57, 3.653,   0.100,6.002866e-03,102.1, 2.308, 88.300,0.000,1.165, 15.150,  -2.459, 2.883,313.5,337.0,276.8, -1.175
2021-01-12 03:00:00,619695,12.54, 3.386,   0.093,5.574149e-03,102.0, 2.051, 91.400,0.000,5.398, 28.260,  -2.696, 1.845,309.4,336.4,276.5, -0.701
2021-01-12 04:00:00,619755,12.51, 3.243,   0.086,5.145399e-03,102.0, 2.380, 87.100,0.000,3.523,329.400,  -2.380, 2.401,312.6,334.8,276.4, -1.012
2021-01-12 05:00:00,619815,12.49, 2.851,   0.100,6.003035e-03,101.9, 1.096, 98.100,0.000,4.712,340.700,  -4.136, 0.827,311.1,335.6,276.0, -0.209
2021-01-12 06:00:00,619875,12.48, 2.712,   0.086,5.145430e-03,102.0, 1.157, 95.100,0.000,2.891,342.200,  -3.120, 2.166,310.6,335.0,275.9, -0.702
2021-01-12 07:00:00,619935,12.47, 2.509,   0.150,9.004626e-03,102.0, 1.825, 81.700,0.000,4.008,354.500,  -0.193, 1.882,319.4,333.5,275.7,  1.587
2021-01-12 08:00:00,619995,12.56, 3.426,   0.200,1.200586e-02,102.0, 1.957, 77.890,0.000,4.186,345.100,  33.130, 2.305,324.7,335.9,276.6,  0.070
2021-01-12 09:00:00,620055,13.02, 4.125,   0.179,1.071941e-02,102.1, 2.552, 72.660,0.000,2.746, 14.020,  84.600, 6.001,319.7,337.0,277.3,  0.071
2021-01-12 10:00:00,620115,13.62, 6.260,   0.179,1.071894e-02,102.1, 3.257, 71.160,0.000,2.461, 13.540, 374.900, 2.635,300.8,341.4,279.4,  0.007
2021-01-12 11:00:00,620175,13.61, 8.560,   0.200,1.200481e-02,102.1, 4.410, 66.530,0.000,3.035,347.500, 501.200, 1.795,296.2,346.7,281.7,  0.004
2021-01-12 12:00:00,620235,13.58, 9.920,   0.193,1.157582e-02,102.0, 5.556, 62.410,0.000,3.368,  1.413, 578.400,12.960,280.8,350.6,283.1,  0.022
2021-01-12 13:00:00,620295,13.55,11.930,   0.264,1.586302e-02,101.9, 7.882, 56.910,0.000,1.494,328.300, 582.900,18.140,270.3,352.5,285.1,  0.031
2021-01-12 14:00:00,620355,13.55,12.830,   0.214,1.286190e-02,101.8, 8.040, 54.100,0.000,1.204,177.400, 521.300,19.650,270.2,352.1,286.0,  0.038
2021-01-12 15:00:00,620415,13.51,12.900,   0.179,1.071824e-02,101.8, 8.400, 49.350,0.000,2.231, 34.800, 405.600,20.520,268.2,350.4,286.1,  0.051
2021-01-12 16:00:00,620475,13.13,11.470,   0.071,4.287369e-03,101.8, 8.420, 47.400,0.000,2.600,168.600,  31.030, 1.984,271.1,353.8,284.6,  0.064
2021-01-12 17:00:00,620535,12.98, 9.260,   0.057,3.430008e-03,101.8, 6.711, 50.830,0.000,0.707, 70.550,   9.570, 2.076,266.8,348.3,282.4,  0.217
2021-01-12 18:00:00,620595,12.88, 7.653,   0.043,2.572539e-03,101.9, 6.658, 45.730,0.000,3.185, 98.300,  -4.290, 2.004,256.7,342.3,280.8, -0.472
2021-01-12 19:00:00,620655,12.84, 7.001,   0.086,5.145123e-03,101.9, 5.716, 48.240,0.000,4.717, 62.050,  -4.341, 1.518,249.0,341.9,280.2, -0.350
2021-01-12 20:00:00,620715,12.81, 6.171,   0.100,6.002699e-03,101.9, 4.672, 52.010,0.000,4.560,  6.341,  -4.110, 1.815,247.1,341.5,279.3, -0.443
2021-01-12 21:00:00,620775,12.78, 5.822,   0.086,5.145166e-03,101.9, 4.507, 54.940,0.000,1.315,  7.051,  -4.806, 1.647,246.5,338.1,279.0, -0.343
2021-01-12 22:00:00,620835,12.75, 4.352,   0.093,5.574114e-03,101.9, 2.522, 64.230,0.000,2.198,321.300,  -4.398, 2.110,245.7,338.5,277.5, -0.482
2021-01-12 23:00:00,620895,12.72, 3.783,   0.086,5.145411e-03,101.9, 2.098, 67.980,0.000,2.584,  4.764,  -5.364, 1.326,242.6,335.0,276.9, -0.258
2021-01-13 00:00:00,620955,12.70, 3.389,   0.150,9.004458e-03,101.9, 2.444, 68.880,0.000,4.921, 10.410,  -3.883, 1.994,239.1,334.7,276.5, -0.514
2021-01-13 01:00:00,621015,12.67, 3.267,   0.093,5.574246e-03,101.9, 1.955, 72.310,0.000,3.878,  1.690,  -4.079, 1.858,239.5,335.4,276.4, -0.456
2021-01-13 02:00:00,621075,12.64, 2.831,   0.086,5.145481e-03,101.9, 1.498, 73.240,0.000,1.767,  0.035,  -4.535, 2.463,239.7,335.1,276.0, -0.544
2021-01-13 03:00:00,621135,12.60, 1.613,   0.107,6.432085e-03,101.9, 1.208, 75.390,0.000,2.685, 31.590,  -2.987, 3.525,236.7,332.1,274.8, -1.184
2021-01-13 04:00:00,621195,12.57, 2.011,   0.086,5.145519e-03,101.8, 1.090, 74.640,0.000,3.043,  0.041,  -3.019, 3.383,237.3,333.5,275.2, -1.122
2021-01-13 05:00:00,621255,12.54, 1.897,   0.086,5.145608e-03,101.8,-0.235, 83.100,0.000,2.123,  0.047,  -5.608, 0.731,236.0,333.2,275.1, -0.131
2021-01-13 06:00:00,621315,12.51, 1.826,   0.107,6.431959e-03,101.8, 0.718, 70.340,0.000,4.091,344.900,  -4.222, 1.726,230.2,331.3,275.0, -0.409
2021-01-13 07:00:00,621375,12.49, 1.415,   0.129,7.718467e-03,101.8, 0.906, 64.870,0.000,4.374,  0.123,  -3.342, 2.431,227.3,329.2,274.6, -0.728
